,id,created_at,text,author_id,tokens
26,1.50E+18,2022-03-11T19:12:18.000Z,$WULF wild one today - just had a buck up and a buck back down but overall interesting move today. Will have to watch next week.,15971805,"['wulf', 'wild', 'one', 'today', 'just', 'had', 'a', 'buck', 'up', 'and', 'a', 'buck', 'back', 'down', 'but', 'overall', 'interesting', 'move', 'today', 'will', 'have', 'to', 'watch', 'next', 'week']"
27,1.50E+18,2022-03-11T18:57:51.000Z,"$HYMC .50/share ago and 280 million shares traded on the day. 

The first step in trading:

Learning &gt; trolling. 

Use time wisely. 

You can't make more of it.

????

Cheers ???? https://t.co/ndyIBNdBtE",15971805,"['hymc', 'share', 'ago', 'and', 'million', 'share', 'traded', 'on', 'the', 'day', 'the', 'first', 'step', 'in', 'tradinglearning', 'gt', 'trolling', 'use', 'time', 'wisely', 'you', 'cant', 'make', 'more', 'of', 'itcheers', 'httpstcondyibndbte']"
28,1.50E+18,2022-03-11T18:48:04.000Z,???,15971805,[]
29,1.50E+18,2022-03-11T18:18:56.000Z,$GFAI sub .90s! https://t.co/b3u23C6pEV,15971805,"['gfai', 'sub', 's', 'httpstcobucpev']"
30,1.50E+18,2022-03-11T18:08:45.000Z,"@CUMBACKTIME @twinlabs @DilutionTracker Anytime you post facts if someone is long and don't understand what they own or know how to trade it's called ""FUD""",15971805,"['cumbacktime', 'twinlabs', 'dilutiontracker', 'anytime', 'you', 'post', 'fact', 'if', 'someone', 'is', 'long', 'and', 'dont', 'understand', 'what', 'they', 'own', 'or', 'know', 'how', 'to', 'trade', 'it', 'called', 'fud']"
31,1.50E+18,2022-03-11T18:04:46.000Z,I am short $HYMC because of the $2.50 exhaustion but no - no need to spread fear. Paper will come and by that time you'll have to make another egg account since this one will be expired. https://t.co/ndyIBNdBtE,15971805,"['i', 'am', 'short', 'hymc', 'because', 'of', 'the', 'exhaustion', 'but', 'no', 'no', 'need', 'to', 'spread', 'fear', 'paper', 'will', 'come', 'and', 'by', 'that', 'time', 'youll', 'have', 'to', 'make', 'another', 'egg', 'account', 'since', 'this', 'one', 'will', 'be', 'expired', 'httpstcondyibndbte']"
32,1.50E+18,2022-03-11T17:51:42.000Z,@TradesTurbo @DilutionTracker Yessir,15971805,"['tradesturbo', 'dilutiontracker', 'yessir']"
33,1.50E+18,2022-03-11T17:45:30.000Z,Days like today it's nice to have @DilutionTracker to check in on $HYMC ???,15971805,"['day', 'like', 'today', 'it', 'nice', 'to', 'have', 'dilutiontracker', 'to', 'check', 'in', 'on', 'hymc']"
34,1.50E+18,2022-03-11T17:33:32.000Z,@jscherniack Well I'd text you on telegram but all you do is prank me for the next 4 days after I do that.,15971805,"['jscherniack', 'well', 'id', 'text', 'you', 'on', 'telegram', 'but', 'all', 'you', 'do', 'is', 'prank', 'me', 'for', 'the', 'next', 'day', 'after', 'i', 'do', 'that']"
35,1.50E+18,2022-03-11T17:20:38.000Z,@neonationstate All OEM.,15971805,"['neonationstate', 'all', 'oem']"
36,1.50E+18,2022-03-11T17:09:45.000Z,But I turn off iMessage so all my text are green. https://t.co/D84Ye5Csf3,15971805,"['but', 'i', 'turn', 'off', 'imessage', 'so', 'all', 'my', 'text', 'are', 'green', 'httpstcodyecsf']"
37,1.50E+18,2022-03-11T17:07:50.000Z,I just use an iPhone to trade. https://t.co/XMMGYRvkM1,15971805,"['i', 'just', 'use', 'an', 'iphone', 'to', 'trade', 'httpstcoxmmgyrvkm']"
38,1.50E+18,2022-03-11T17:07:30.000Z,Every day we wake up with a new feature for members at IU ???? https://t.co/eBI1JGd1Sl,15971805,"['every', 'day', 'we', 'wake', 'up', 'with', 'a', 'new', 'feature', 'for', 'member', 'at', 'iu', 'httpstcoebijgdsl']"
39,1.50E+18,2022-03-11T17:02:48.000Z,"Laptop stopped holding charge for the past 2 weeks.

So - I bought a new one.

Came in yesterday.

Battery started holding charge again, literally yesterday.

LOL https://t.co/vabzrFdk6a",15971805,"['laptop', 'stopped', 'holding', 'charge', 'for', 'the', 'past', 'weeksso', 'i', 'bought', 'a', 'new', 'onecame', 'in', 'yesterdaybattery', 'started', 'holding', 'charge', 'again', 'literally', 'yesterdaylol', 'httpstcovabzrfdka']"
40,1.50E+18,2022-03-11T16:48:03.000Z,"Rest is here.

All swing shorts and then added today.

Only remaining is in @etrade 

I continue to try to expand play book (I normally don't swing short much - if ever). 

Each day continue to improve is the goal. https://t.co/ko66IWRKIb",15971805,"['rest', 'is', 'hereall', 'swing', 'short', 'and', 'then', 'added', 'todayonly', 'remaining', 'is', 'in', 'etrade', 'i', 'continue', 'to', 'try', 'to', 'expand', 'play', 'book', 'i', 'normally', 'dont', 'swing', 'short', 'much', 'if', 'ever', 'each', 'day', 'continue', 'to', 'improve', 'is', 'the', 'goal', 'httpstcokoiwrkib']"
41,1.50E+18,2022-03-11T16:46:10.000Z,https://t.co/MoA9zQe995,15971805,['httpstcomoazqe']
42,1.50E+18,2022-03-11T16:45:16.000Z,"Here was game plan on scan last night regarding oil and gas sector (also had shared on Twitter my thoughts).

The focus names were as listed - I only have Etrade swings left I covered all day trade accounts (I added all morning but still covered too soon) 

I'll post those next. https://t.co/2JuKQY75Gz",15971805,"['here', 'wa', 'game', 'plan', 'on', 'scan', 'last', 'night', 'regarding', 'oil', 'and', 'gas', 'sector', 'also', 'had', 'shared', 'on', 'twitter', 'my', 'thoughtsthe', 'focus', 'name', 'were', 'a', 'listed', 'i', 'only', 'have', 'etrade', 'swing', 'left', 'i', 'covered', 'all', 'day', 'trade', 'account', 'i', 'added', 'all', 'morning', 'but', 'still', 'covered', 'too', 'soon', 'ill', 'post', 'those', 'next', 'httpstcojukqygz']"
43,1.50E+18,2022-03-11T16:36:42.000Z,$IMPP fresh lows,15971805,"['impp', 'fresh', 'low']"
44,1.50E+18,2022-03-11T16:34:47.000Z,"Visually swing exit and flip $HYMC 

Gpod one to record exhaustion. 

11:21:39 am InvestorsLive: HYMC so far .45-.50 lots of selling going on slowly still trying to keep price up but once you see the vol come from a cover if offer doesn't budge - it's damn close. Should record. https://t.co/SsqKbWRIoN https://t.co/CyI7HIzurS",15971805,"['visually', 'swing', 'exit', 'and', 'flip', 'hymc', 'gpod', 'one', 'to', 'record', 'exhaustion', 'am', 'investorslive', 'hymc', 'so', 'far', 'lot', 'of', 'selling', 'going', 'on', 'slowly', 'still', 'trying', 'to', 'keep', 'price', 'up', 'but', 'once', 'you', 'see', 'the', 'vol', 'come', 'from', 'a', 'cover', 'if', 'offer', 'doesnt', 'budge', 'it', 'damn', 'close', 'should', 'record', 'httpstcossqkbwrion', 'httpstcocyihizurs']"
45,1.50E+18,2022-03-11T16:09:17.000Z,Got 'em $GFAI https://t.co/mkTkV7TXWR,15971805,"['got', 'em', 'gfai', 'httpstcomktkvtxwr']"
46,1.50E+18,2022-03-11T16:03:50.000Z,"$LGVN with the $20 PT at Zacks moving it

LGVN: Trials for treatments of difficult conditions continue to be on track.

https://t.co/YTfA6TxXDZ",15971805,"['lgvn', 'with', 'the', 'pt', 'at', 'zacks', 'moving', 'itlgvn', 'trial', 'for', 'treatment', 'of', 'difficult', 'condition', 'continue', 'to', 'be', 'on', 'trackhttpstcoytfatxxdz']"
47,1.50E+18,2022-03-11T15:59:21.000Z,"$ASTS ??????

Newsletter present of the day. https://t.co/JxnsGK1pS0 https://t.co/ZbWVuHOZeX",15971805,"['asts', 'newsletter', 'present', 'of', 'the', 'day', 'httpstcojxnsgkps', 'httpstcozbwvuhozex']"
48,1.50E+18,2022-03-11T15:56:14.000Z,All out $HYMC swing idea from yesterday and flipped it for a scalp. https://t.co/QD9lEoe2Mj,15971805,"['all', 'out', 'hymc', 'swing', 'idea', 'from', 'yesterday', 'and', 'flipped', 'it', 'for', 'a', 'scalp', 'httpstcoqdleoemj']"
49,1.50E+18,2022-03-11T15:53:06.000Z,"@IncredibleCalls If you already forgot:

https://t.co/QD9lEoe2Mj",15971805,"['incrediblecalls', 'if', 'you', 'already', 'forgothttpstcoqdleoemj']"
50,1.50E+18,2022-03-11T15:51:52.000Z,"$GFAI speaking of the devil ????

Nice warning early ???

10:13:55 am InvestorsLive: 1.30 goalie pull and slam potential given SSR GFAI https://t.co/mQZc6KINPT https://t.co/ZgQlHzsa7U",15971805,"['gfai', 'speaking', 'of', 'the', 'devil', 'nice', 'warning', 'early', 'am', 'investorslive', 'goalie', 'pull', 'and', 'slam', 'potential', 'given', 'ssr', 'gfai', 'httpstcomqzckinpt', 'httpstcozgqlhzsau']"
51,1.50E+18,2022-03-11T15:51:12.000Z,$HYMC ???? https://t.co/HFU9ocI1sf,15971805,"['hymc', 'httpstcohfuocisf']"
52,1.50E+18,2022-03-11T15:49:34.000Z,"Got 'em ????

$HYMC https://t.co/d7yWFIYPLC",15971805,"['got', 'em', 'hymc', 'httpstcodywfiyplc']"
53,1.50E+18,2022-03-11T15:45:58.000Z,"@IAmLoredo I actually had it and covered it yesterday into closes and AHs.

That was a mistake lol",15971805,"['iamloredo', 'i', 'actually', 'had', 'it', 'and', 'covered', 'it', 'yesterday', 'into', 'close', 'and', 'ahsthat', 'wa', 'a', 'mistake', 'lol']"
54,1.50E+18,2022-03-11T15:38:44.000Z,"This ????

$IMPP $NINE $HYMC $HUSA $ENSV $USEG my basket. https://t.co/tWKamNjagq",15971805,"['this', 'impp', 'nine', 'hymc', 'husa', 'ensv', 'useg', 'my', 'basket', 'httpstcotwkamnjagq']"
55,1.50E+18,2022-03-11T15:35:42.000Z,$ASTS almost round trip from newsletter manufacturing plant pre market.,15971805,"['asts', 'almost', 'round', 'trip', 'from', 'newsletter', 'manufacturing', 'plant', 'pre', 'market']"
56,1.50E+18,2022-03-11T15:25:55.000Z,Since shorts can't hit the bid *,15971805,"['since', 'short', 'cant', 'hit', 'the', 'bid']"
57,1.50E+18,2022-03-11T15:19:38.000Z,$HYMC trapped nicely off open. Impressive.,15971805,"['hymc', 'trapped', 'nicely', 'off', 'open', 'impressive']"
58,1.50E+18,2022-03-11T15:01:29.000Z,Every Sunday Night I send out my detailed stock watch list and game plan. Make sure you're on the list. https://t.co/NQoa8VPync https://t.co/O9lyqlDBrA,15971805,"['every', 'sunday', 'night', 'i', 'send', 'out', 'my', 'detailed', 'stock', 'watch', 'list', 'and', 'game', 'plan', 'make', 'sure', 'youre', 'on', 'the', 'list', 'httpstconqoavpync', 'httpstcoolyqldbra']"
59,1.50E+18,2022-03-11T14:58:42.000Z,$GFAI just so you know SSR is on -- so they have upper hand since shorts hand hit the bid - they can flex easily since just longs to combat with. That means as soon as longs give up and hit the bid you don't really know if the bid would stand. Just remember that.,15971805,"['gfai', 'just', 'so', 'you', 'know', 'ssr', 'is', 'on', 'so', 'they', 'have', 'upper', 'hand', 'since', 'short', 'hand', 'hit', 'the', 'bid', 'they', 'can', 'flex', 'easily', 'since', 'just', 'longs', 'to', 'combat', 'with', 'that', 'mean', 'a', 'soon', 'a', 'longs', 'give', 'up', 'and', 'hit', 'the', 'bid', 'you', 'dont', 'really', 'know', 'if', 'the', 'bid', 'would', 'stand', 'just', 'remember', 'that']"
60,1.50E+18,2022-03-11T14:56:22.000Z,"Absolutely incredible.

Nice swing shorts $IMPP $NINE $HYMC $HUSA $ENSV $USEG my basket. 

Have about 50% left. https://t.co/tWKamNjagq",15971805,"['absolutely', 'incrediblenice', 'swing', 'short', 'impp', 'nine', 'hymc', 'husa', 'ensv', 'useg', 'my', 'basket', 'have', 'about', 'left', 'httpstcotwkamnjagq']"
61,1.50E+18,2022-03-11T14:34:54.000Z,$GFAI I ran outta shares ???????????? https://t.co/JcuuBSVmUo,15971805,"['gfai', 'i', 'ran', 'outta', 'share', 'httpstcojcuubsvmuo']"
62,1.50E+18,2022-03-11T13:13:03.000Z,@sagaarose Not yet on $HYMC still have 25-30% left long from $1.09-1.2x's will look to ditch it into any squeeze then play it short after open on any good failed follow through - post exhaustion. I think shorts are still aggressive here.,15971805,"['sagaarose', 'not', 'yet', 'on', 'hymc', 'still', 'have', 'left', 'long', 'from', 'x', 'will', 'look', 'to', 'ditch', 'it', 'into', 'any', 'squeeze', 'then', 'play', 'it', 'short', 'after', 'open', 'on', 'any', 'good', 'failed', 'follow', 'through', 'post', 'exhaustion', 'i', 'think', 'short', 'are', 'still', 'aggressive', 'here']"
63,1.50E+18,2022-03-11T12:43:30.000Z,@jfahmy I'm going to try take400off and see what happens.,15971805,"['jfahmy', 'im', 'going', 'to', 'try', 'takeoff', 'and', 'see', 'what', 'happens']"
64,1.50E+18,2022-03-11T12:25:49.000Z,"@Arleen427064143 I would suggest reading the tweet you reply to before replying to it! It would prevent you from writing something this silly in the future.

Just a thought!",15971805,"['arleen', 'i', 'would', 'suggest', 'reading', 'the', 'tweet', 'you', 'reply', 'to', 'before', 'replying', 'to', 'it', 'it', 'would', 'prevent', 'you', 'from', 'writing', 'something', 'this', 'silly', 'in', 'the', 'futurejust', 'a', 'thought']"
65,1.50E+18,2022-03-11T12:23:39.000Z,"Second time is the worst b/c it gives new traders false sense of conviction (ie: they knew it was a good investment!) etc. and they add.

Ends up twice as bad. Sucks, but we all started that way. Only a few are honest with themselves and make it - in the long term $CEI https://t.co/4E4E1tHRM3",15971805,"['second', 'time', 'is', 'the', 'worst', 'bc', 'it', 'give', 'new', 'trader', 'false', 'sense', 'of', 'conviction', 'ie', 'they', 'knew', 'it', 'wa', 'a', 'good', 'investment', 'etc', 'and', 'they', 'addend', 'up', 'twice', 'a', 'bad', 'suck', 'but', 'we', 'all', 'started', 'that', 'way', 'only', 'a', 'few', 'are', 'honest', 'with', 'themselves', 'and', 'make', 'it', 'in', 'the', 'long', 'term', 'cei', 'httpstcoeethrm']"
66,1.50E+18,2022-03-11T12:21:26.000Z,"I don't make silly bets.

The writing has been on the wall. 

I just hope everyone is betting on one and ignoring price action so we can have another squeeze opportunity for better edge later on. https://t.co/XAKobbBX6Q",15971805,"['i', 'dont', 'make', 'silly', 'betsthe', 'writing', 'ha', 'been', 'on', 'the', 'wall', 'i', 'just', 'hope', 'everyone', 'is', 'betting', 'on', 'one', 'and', 'ignoring', 'price', 'action', 'so', 'we', 'can', 'have', 'another', 'squeeze', 'opportunity', 'for', 'better', 'edge', 'later', 'on', 'httpstcoxakobbbxq']"
67,1.50E+18,2022-03-11T12:20:47.000Z,"$HYMC sometimes hardest part is the sell, we always want more more more. 

In this market when there is a new one going every day it's important to rotate &amp; not assume ALL will be outliers.

Easy to get stuck in mindset of ""moon"" every time. I prefer to stick with probability. https://t.co/lQ5WGJPf9i",15971805,"['hymc', 'sometimes', 'hardest', 'part', 'is', 'the', 'sell', 'we', 'always', 'want', 'more', 'more', 'more', 'in', 'this', 'market', 'when', 'there', 'is', 'a', 'new', 'one', 'going', 'every', 'day', 'it', 'important', 'to', 'rotate', 'amp', 'not', 'assume', 'all', 'will', 'be', 'outlierseasy', 'to', 'get', 'stuck', 'in', 'mindset', 'of', 'moon', 'every', 'time', 'i', 'prefer', 'to', 'stick', 'with', 'probability', 'httpstcolqwgjpfi']"
68,1.50E+18,2022-03-11T12:16:09.000Z,"Nice unwinds on oil &amp; gas small cap sympathy swing basket SS from yesterday.

There is a point where demand &gt; supply flip flops to supply &gt; demand when the sector cools off. 

Don't be last one holding a bag for 6 months of steady pressure. Respect stops ???

Supply always wins.",15971805,"['nice', 'unwinds', 'on', 'oil', 'amp', 'gas', 'small', 'cap', 'sympathy', 'swing', 'basket', 's', 'from', 'yesterdaythere', 'is', 'a', 'point', 'where', 'demand', 'gt', 'supply', 'flip', 'flop', 'to', 'supply', 'gt', 'demand', 'when', 'the', 'sector', 'cool', 'off', 'dont', 'be', 'last', 'one', 'holding', 'a', 'bag', 'for', 'month', 'of', 'steady', 'pressure', 'respect', 'stop', 'supply', 'always', 'win']"
69,1.50E+18,2022-03-11T12:12:22.000Z,"$CEI never higher.

Sub $1 this morning. 

Long road back down. https://t.co/4gbQ6HDSj7",15971805,"['cei', 'never', 'highersub', 'this', 'morning', 'long', 'road', 'back', 'down', 'httpstcogbqhdsj']"
70,1.50E+18,2022-03-11T10:56:12.000Z,I approve this message ???? https://t.co/ATI9plX1hM,15971805,"['i', 'approve', 'this', 'message', 'httpstcoatiplxhm']"
71,1.50E+18,2022-03-11T02:18:02.000Z,Scan for 03/11/22 From Nate  https://t.co/dB0YAOgd6i https://t.co/OOZACOs4E9,15971805,"['scan', 'for', 'from', 'nate', 'httpstcodbyaogdi', 'httpstcooozacose']"
72,1.50E+18,2022-03-11T01:52:46.000Z,?????? https://t.co/M5I7mjJUzw,15971805,['httpstcomimjjuzw']
73,1.50E+18,2022-03-10T23:08:40.000Z,@jakeprat1 @OddStockTrader Cody is on perma vacation - like he should be ????,15971805,"['jakeprat', 'oddstocktrader', 'cody', 'is', 'on', 'perma', 'vacation', 'like', 'he', 'should', 'be']"
74,1.50E+18,2022-03-10T23:05:36.000Z,@RedRockTrader1 @elkwood66 Eric has not matured since the third great - if that's what your asking.,15971805,"['redrocktrader', 'elkwood', 'eric', 'ha', 'not', 'matured', 'since', 'the', 'third', 'great', 'if', 'thats', 'what', 'your', 'asking']"
75,1.50E+18,2022-03-10T22:59:26.000Z,"@jakeprat1 Oh that's right - I forgot the others who think someone working their ass off should do so for free. 

That's right. My bad.",15971805,"['jakeprat', 'oh', 'thats', 'right', 'i', 'forgot', 'the', 'others', 'who', 'think', 'someone', 'working', 'their', 'as', 'off', 'should', 'do', 'so', 'for', 'free', 'thats', 'right', 'my', 'bad']"
76,1.50E+18,2022-03-10T22:54:26.000Z,"I think it goes without saying there is absolutely nothing wrong with paying yourself along the way. 

Just in case you need the reminder.

That was 80% move so far from entry.

$HYMC https://t.co/QD9lEoe2Mj",15971805,"['i', 'think', 'it', 'go', 'without', 'saying', 'there', 'is', 'absolutely', 'nothing', 'wrong', 'with', 'paying', 'yourself', 'along', 'the', 'way', 'just', 'in', 'case', 'you', 'need', 'the', 'reminderthat', 'wa', 'move', 'so', 'far', 'from', 'entryhymc', 'httpstcoqdleoemj']"
77,1.50E+18,2022-03-10T22:43:32.000Z,$HYMC fueling $PLM fueling $TMC again - what wild moves! https://t.co/QD9lEoe2Mj,15971805,"['hymc', 'fueling', 'plm', 'fueling', 'tmc', 'again', 'what', 'wild', 'move', 'httpstcoqdleoemj']"
78,1.50E+18,2022-03-10T22:41:34.000Z,I don't have a discord. https://t.co/Cm6pLZnBAV,15971805,"['i', 'dont', 'have', 'a', 'discord', 'httpstcocmplznbav']"
79,1.50E+18,2022-03-10T22:35:45.000Z,I am long from the $1.09 idea in the room. https://t.co/tcpafvRuDg,15971805,"['i', 'am', 'long', 'from', 'the', 'idea', 'in', 'the', 'room', 'httpstcotcpafvrudg']"
80,1.50E+18,2022-03-10T22:31:18.000Z,"$HYMC nice from $1.09's ???

50% move from gapper idea early. https://t.co/cAYIDvcydD",15971805,"['hymc', 'nice', 'from', 's', 'move', 'from', 'gapper', 'idea', 'early', 'httpstcocayidvcydd']"
81,1.50E+18,2022-03-10T22:28:02.000Z,I try to share when I see what's going on live - I encourage everyone in the Trader's Lounge to record so they can watch it back as it happens re: $AGRI exit. https://t.co/5yxbWGJ1a6,15971805,"['i', 'try', 'to', 'share', 'when', 'i', 'see', 'whats', 'going', 'on', 'live', 'i', 'encourage', 'everyone', 'in', 'the', 'trader', 'lounge', 'to', 'record', 'so', 'they', 'can', 'watch', 'it', 'back', 'a', 'it', 'happens', 're', 'agri', 'exit', 'httpstcoyxbwgja']"
82,1.50E+18,2022-03-10T21:34:28.000Z,"Don't tell him ???? $AGRI

Almost home from picking windows and siding so I can cover the rest. 

But yes we can pretend I didn't post that clear as day ???? 

Also how do I address the check for rent money? I'm tired of getting it for free it's not fair. https://t.co/tpb3kB4Rdc https://t.co/OTrMuYHsAf",15971805,"['dont', 'tell', 'him', 'agrialmost', 'home', 'from', 'picking', 'window', 'and', 'siding', 'so', 'i', 'can', 'cover', 'the', 'rest', 'but', 'yes', 'we', 'can', 'pretend', 'i', 'didnt', 'post', 'that', 'clear', 'a', 'day', 'also', 'how', 'do', 'i', 'address', 'the', 'check', 'for', 'rent', 'money', 'im', 'tired', 'of', 'getting', 'it', 'for', 'free', 'it', 'not', 'fair', 'httpstcotpbkbrdc', 'httpstcootrmuyhsaf']"
